alltid (adverb)	alltid	adverb		<ul><li>always, constantly, perpetually</li><li>always, anyway, in any case, at all events</li></ul>	han var glad som alltid	he was as cheerful as always	Kapitel_3 Rivstart_A1_A2
arbete (noun)	arbete	noun	ett	<ul><li>work, job, employment, occupation</li><li>work, place of work, job</li><li>(piece of) work</li><li>work, activity, job</li></ul>	civilt arbete	civilian job	Kapitel_6 Rivstart_A1_A2
ur (preposition)	ur	preposition		<ul><li>from, out of</li></ul>	fly ur landet	flee the country, escape from the country	Kaptiel_7 Rivstart_A1_A2
verka (verb)	verka	verb	att	<ul><li>work, act</li><li>seem, appear</li><li>work</li></ul>	verka för en fredlig lösning av konflikten	work for a peaceful solution to the conflict	Kapitel_11 Rivstart_A1_A2
tala (verb)	tala	verb	att	<ul><li>speak</li><li>speak, make (deliver) a speech</li><li>plead</li></ul>	höra talas om något	hear of sth.	Kapitel_1 Rivstart_A1_A2
väg (noun)	väg	noun	en	<ul><li>way (also abstractly of development etc.)</li></ul>	tre timmars väg	a three-hour journey	Kaptiel_7 Rivstart_A1_A2
stad (noun)	stad	noun	en	<ul><li>city, town</li></ul>	staden Göteborg	the city of Göteborg	Kapitel_2 Rivstart_A1_A2
höra (verb)	höra	verb	att	<ul><li>listen, hear, perceive sound with the ear; get to know</li><li>belong to, be relevant (to), be counted (among)</li></ul>	jag hör inte vad du säger	I can&#39;t hear what you&#39;re saying	Kapitel_1 Rivstart_A1_A2
företag (noun)	företag	noun	ett	<ul><li>company</li><li>business, enterprise, undertaking</li></ul>	multinationella företag	multinational companies	Kapitel_2 Rivstart_A1_A2
ord (noun)	ord	noun	ett	<ul><li>word</li></ul>	säg inte ett ord till någon!	don&#39;t say a word to anyone!	Kapitel_1 Rivstart_A1_A2
er (prounoun)	er	prounoun		<ul><li>you</li><li>your</li></ul>	många av er	many of you	Kapitel_2 Rivstart_A1_A2
förstå (verb)	förstå	verb	att	<ul><li>understand</li></ul>	jag kan inte förstå hur det kunde ske	I cannot understand how that could happen	Kapitel_2 Rivstart_A1_A2
te (noun)	te	noun		<ul><li>tea (also used of decoctions of dried leaves other than the tea plant)</li></ul>	dricka en kopp te	drink a cup of tea	Kapitel_4 Rivstart_A1_A2
spela (verb)	spela	verb	att	<ul><li>play (figuratively &quot;perform a particular rôle in a play&quot;; also &quot;pretend&quot;)</li><li>play</li></ul>	spela teater	act a part	Kapitel_3 Rivstart_A1_A2
dra (verb)	dra	verb	att	<ul><li>pull, move sth. toward oneself (with one&#39;s hand)</li><li>haul</li><li>leave, go</li><li>draw, extract</li><li>draw</li><li>be draughty</li><li>use, consume</li></ul>	dra ner rullgardinen	pull down the blind	Kapitel_6 Rivstart_A1_A2
förslag (noun)	förslag	noun	ett	<ul><li>proposal</li></ul>	ett förslag från regeringen	a government proposal	Kapitel_2 Rivstart_A1_A2
svår (adjective)	svår	adjective		<ul><li>difficult, hard</li><li>severe, serious</li></ul>			Kapitel_5 Rivstart_A1_A2
lära (verb)	lära	verb	att	<ul><li>teach</li></ul>	lära barnen att läsa	teach the children to read	Kapitel_11 Rivstart_A1_A2
lära (noun)	lära	noun	en	<ul><li>science</li></ul>			Kapitel_11 Rivstart_A1_A2
sätta (verb)	sätta	verb	att	<ul><li>place, put</li><li>set, plant</li><li>compose, set</li></ul>	hon satte blomkrukan i fönstret	she put the flower pot in the window	Kapitel_1 Rivstart_A1_A2
plats (noun)	plats	noun	en	<ul><li>place</li><li>room</li><li>position, job</li></ul>	var sak på sin plats	everything in its place	Kapitel_3 Rivstart_A1_A2
lång (adjective)	lång	adjective		<ul><li>long</li><li>long, tall</li></ul>			Kapitel_1 Rivstart_A1_A2
lämna (verb)	lämna	verb	att	<ul><li>give, hand</li><li>leave</li></ul>	lämna biljetten till konduktören	give the ticket to the conductor	Kaptiel_7 Rivstart_A1_A2
bygga (verb)	bygga	verb	att	<ul><li>construct, build, erect</li></ul>	fabriken byggdes på ett år	the factory was built in a year	Kapitel_6 Rivstart_A1_A2
politik (noun)	politik	noun		<ul><li>policy (also commonly &quot;way of handling a matter&quot;)</li></ul>			Kaptiel_10 Rivstart_A1_A2
tidigare (adverb)	tidigare	adverb		<ul><li>earlier, previously</li></ul>			Kapitel_12 Rivstart_A1_A2
ställa (verb)	ställa	verb	att	<ul><li>put (commonly &quot;place, position&quot;)</li><li>put</li><li>set</li></ul>	ställa fram maten	put the food on the table	Kaptiel_7 Rivstart_A1_A2
följa (verb)	följa	verb	att	<ul><li>follow (figuratively: succeed)</li><li>accompany</li><li>follow, comply with</li><li>follow</li></ul>	han följde spåren i snön	he followed the tracks in the snow	Kapitel_4 Rivstart_A1_A2
vecka (noun)	vecka	noun	en	<ul><li>week</li></ul>	under veckan	in (during) the week	Kapitel_2 Rivstart_A1_A2
ja (interjection)	ja	interjection		<ul><li>yes (affirmative answer to a question)</li><li>well; all right (as a conclusion or transition?)</li></ul>	--Har hon kommit? --Ja!	&quot;Has she arrived?&quot; &quot;Yes.&quot;	Kapitel_1 Rivstart_A1_A2
utveckling (noun)	utveckling	noun		<ul><li>development, trend</li></ul>	den tekniska utvecklingen	technical development (change, advance)	Kaptiel_13 Rivstart_A1_A2
faktiskt (adverb)	faktiskt	adverb		<ul><li>as a matter of fact, in fact, actually, really</li></ul>	det är faktiskt sant	as a matter of fact, it is true	Kapitel_2 Rivstart_A1_A2
svara (verb)	svara	verb	att	<ul><li>reply, answer</li></ul>	svara ja	answer yes	Kapitel_1 Rivstart_A1_A2
fortsätta (verb)	fortsätta	verb	att	<ul><li>continue, go on, keep on</li><li>continue, keep on, carry on, resume (after an interruption), go on with</li></ul>	åskvädret fortsatte hela natten	the thunderstorm went on all night	Kapitel_6 Rivstart_A1_A2
bruka (verb)	bruka	verb	att	<ul><li>be in the habit of, use to</li><li>cultivate, till, farm</li></ul>	hon brukade aldrig slåss annars	she never used to get into fights otherwise	Kapitel_5 Rivstart_A1_A2
par (noun)	par	noun	ett	<ul><li>pair</li></ul>	ett äkta par	a married couple	Kapitel_1 Rivstart_A1_A2
dålig (adjective)	dålig	adjective		<ul><li>bad</li><li>bad, poor</li></ul>			Kapitel_2 Rivstart_A1_A2
namn (noun)	namn	noun	ett	<ul><li>name</li></ul>	en journalist vid namn Blom	a journalist by the name of Blom	Kapitel_1 Rivstart_A1_A2
igen (adverb)	igen	adverb		<ul><li>back, again</li></ul>	kom igen om en vecka	come back in a week	Kapitel_1 Rivstart_A1_A2
verkligen (adverb)	verkligen	adverb		<ul><li>really (intensifier), certainly, indeed</li><li>really</li></ul>	jag hoppas verkligen att du kan komma	I really hope that you can come	Kapitel_9 Rivstart_A1_A2
grupp (noun)	grupp	noun	en	<ul><li>group (figuratively, of a collection of related objects)</li></ul>	en grupp inom företaget	a group (faction) within the company	Kapitel_1 Rivstart_A1_A2
bort (adverb)	bort	adverb		<ul><li>away</li></ul>	glömma bort	forget	Kaptiel_13 Rivstart_A1_A2
slå (verb)	slå	verb	att	<ul><li>hit, beat, knock, strike, smite</li><li>strike, cross one&#39;s mind</li><li>cut, reap</li><li>defeat, beat</li><li>pour</li></ul>	blixten slog ner	be struck by lightning	Kapitel_4 Rivstart_A1_A2
många (prounoun)	många	prounoun		<ul><li>many</li></ul>	i många fall	in many cases	Kapitel_5 Rivstart_A1_A2
svar (noun)	svar	noun	ett	<ul><li>answer, reply</li></ul>	ge svar på en fråga	answer a question	Kapitel_11 Rivstart_A1_A2
arbeta (verb)	arbeta	verb	att	<ul><li>work, labour, (labor [us]), do work, be employed</li></ul>	arbeta på ackord	do (be on) piecework	Kapitel_1 Rivstart_A1_A2
fungera (verb)	fungera	verb	att	<ul><li>function, work</li><li>act, serve (as)</li></ul>	ett fungerande city	a well-functioning city centre	Kaptiel_7 Rivstart_A1_A2
köpa (verb)	köpa	verb	att	<ul><li>purchase, buy</li></ul>	köpa hus	buy a house	Kapitel_4 Rivstart_A1_A2
nästan (adverb)	nästan	adverb		<ul><li>almost</li></ul>	nästan hela tiden	almost all the time	Kapitel_3 Rivstart_A1_A2
december (noun)	december	noun		<ul><li>december, the twelfth month of the year</li></ul>			Kapitel_6 Rivstart_A1_A2
sitta (verb)	sitta	verb	att	<ul><li>be seated (sitting), sit</li><li>be, act (serve) as</li><li>be placed (located); be fixed (fitted, kept in place) (especially in the sense of &quot;be securely attached to&quot;)</li><li>fit (used of clothes)</li></ul>	sitta på stolen	be seated on the chair	Kapitel_11 Rivstart_A1_A2
precis (adverb)	precis	adverb		<ul><li>exactly, precisely</li></ul>	får det gå till precis hur som helst?	can it be done just any old how?	Kapitel_2 Rivstart_A1_A2
tillsammans (adverb)	tillsammans	adverb		<ul><li>together</li><li>in all</li></ul>	vara tillsammans med sina vänner	be in the company of one&#39;s friends	Kapitel_2 Rivstart_A1_A2
henne (prounoun)	henne	prounoun		<ul><li>she (indicates a female individual)</li></ul>			Kapitel_6 Rivstart_A1_A2
intressant (adjective)	intressant	adjective		<ul><li>interesting</li></ul>			Kapitel_5 Rivstart_A1_A2
kyrka (noun)	kyrka	noun	en	<ul><li>church (generally, &quot;the christian community&quot;)</li></ul>	gå i kyrkan	go to church	Kapitel_5 Rivstart_A1_A2
historia (noun)	historia	noun	en	<ul><li>history (also the school subject), the branch of knowledge dealing with past events</li><li>story, tale, narrative, description</li></ul>	få bra betyg i historia	get good marks in history	Kapitel_8 Rivstart_A1_A2
jobb (noun)	jobb	noun	ett	<ul><li>work, job</li><li>job, work</li><li>work, one&#39;s place of work</li></ul>	göra ett bra jobb	do a good job	Kapitel_1 Rivstart_A1_A2
berätta (verb)	berätta	verb	att	<ul><li>relate, tell, narrate, inform, describe</li></ul>	jag kan berätta att myndigheterna nu lyssnar på våra krav	I can inform you that the authorities are now prepared to take our demands into consideration	Kapitel_3 Rivstart_A1_A2
vanlig (adjective)	vanlig	adjective		<ul><li>ordinary, common</li></ul>			Kapitel_2 Rivstart_A1_A2
januari (noun)	januari	noun		<ul><li>january</li></ul>			Kapitel_8 Rivstart_A1_A2
information (noun)	information	noun		<ul><li>information, information (counter)</li></ul>	ge (el. lämna) information om Sverige	provide information about Sweden	Kapitel_12 Rivstart_A1_A2
tillbaka (adverb)	tillbaka	adverb		<ul><li>back(wards)</li><li>back</li></ul>	komma tillbaka från en resa	return from a trip	Kapitel_5 Rivstart_A1_A2
film (noun)	film	noun	en	<ul><li>film</li></ul>			Kapitel_3 Rivstart_A1_A2
ibland (adverb)	ibland	adverb		<ul><li>sometimes</li></ul>	vi åker till Stockholm ibland	sometimes we go to Stockholm	Kapitel_2 Rivstart_A1_A2
slut (noun)	slut	noun	ett	<ul><li>termination, end, close</li></ul>	i slutet på 1800-talet	at the end of the 19th century	Kapitel_2 Rivstart_A1_A2
slut (adjective)	slut	adjective		<ul><li>over, finished, at an end</li></ul>			Kapitel_2 Rivstart_A1_A2
massa (noun)	massa	noun	en	<ul><li>lots (informal)</li><li>mass</li><li>pulp (used especially of semi-manufactured paper products)</li></ul>	en massa folk	crowds of people	Kapitel_6 Rivstart_A1_A2
procent (noun)	procent	noun	en	<ul><li>per cent</li></ul>			Kaptiel_7 Rivstart_A1_A2
månad (noun)	månad	noun	en	<ul><li>month</li></ul>	i juli månad	in the month of July	Kaptiel_7 Rivstart_A1_A2
sluta (verb)	sluta	verb	att	<ul><li>cease, stop, finish, end, quit (lämna, sluta, ge sig av)</li><li>conclude, close, wind up</li><li>shut, close</li><li>make, conclude, enter into</li></ul>	undrar när regnet slutar?	I wonder when it will stop raining	Kapitel_3 Rivstart_A1_A2
rätt (noun)	rätt	noun	en	<ul><li>course, dish</li><li>right</li><li>right, justice</li><li>court</li></ul>	med vilken rätt sitter du här?	what right have you to sit here?	Kapitel_1 Rivstart_A1_A2
rätt (adverb)	rätt	adverb		<ul><li>fairly, rather, quite</li><li>right</li><li>right, (straight)</li></ul>	det går rätt bra	it&#39;s going quite well	Kapitel_1 Rivstart_A1_A2
rätt (adjective)	rätt	adjective		<ul><li>right</li></ul>			Kapitel_1 Rivstart_A1_A2
familj (noun)	familj	noun	en	<ul><li>family</li></ul>			Kapitel_2 Rivstart_A1_A2
åka (verb)	åka	verb	att	<ul><li>go, ride, drive</li><li>fall, slip, slide</li></ul>	åka bil	drive, go by car	Kapitel_5 Rivstart_A1_A2
hjälpa (verb)	hjälpa	verb	att	<ul><li>help, assist, aid, give help or assistance, remedy, relieve</li><li>help</li><li>help, be of use</li></ul>	jag ska hjälpa dig att bära	I&#39;ll help you do the carrying	Kaptiel_13 Rivstart_A1_A2
nästa (adjective)	nästa	adjective		<ul><li>next</li></ul>			Kapitel_4 Rivstart_A1_A2
nära (adverb)	nära	adverb		<ul><li>close to, almost</li></ul>	nära hälften	almost half	Kapitel_1 Rivstart_A1_A2
nära (adjective)	nära	adjective		<ul><li>near, close</li></ul>			Kapitel_1 Rivstart_A1_A2
nej (interjection)	nej	interjection		<ul><li>no (in answer to a question or to express refusal or disagreement)</li></ul>	nej tack!	no thank you!	Kapitel_1 Rivstart_A1_A2
text (noun)	text	noun	en	<ul><li>text</li><li>lyrics</li></ul>	krånglig text	complicated text	Kapitel_1 Rivstart_A1_A2
exempel (noun)	exempel	noun	ett	<ul><li>example</li></ul>	statuera ett exempel	to set an example (act as a warning) to others	Kapitel_1 Rivstart_A1_A2
situation (noun)	situation	noun	en	<ul><li>position, occasion, situation</li></ul>	en besvärlig situation	a tricky situation	Kapitel_5 Rivstart_A1_A2
form (noun)	form	noun	en	<ul><li>form, mould</li><li>form, shape, the way in which something is arranged</li><li>form</li></ul>	en form av propaganda	a sort of propaganda	Kapitel_1 Rivstart_A1_A2
november (noun)	november	noun		<ul><li>november</li></ul>			Kapitel_8 Rivstart_A1_A2
social (adjective)	social	adjective		<ul><li>social</li><li>public, social</li></ul>			Kaptiel_13 Rivstart_A1_A2
vinna (verb)	vinna	verb	att	<ul><li>win</li><li>gain (most in phrases)</li></ul>	vi vann över norrmännen	we beat the Norwegians	Kapitel_6 Rivstart_A1_A2
system (noun)	system	noun	ett	<ul><li>system, planned or natural order, coherent whole</li></ul>	ett politiskt system med representativ demokrati	a political system of representative democracy	Kapitel_1 Rivstart_A1_A2
vänta (verb)	vänta	verb	att	<ul><li>wait</li><li>expect</li></ul>	vänta på besked	wait for an answer (information, instructions)	Kapitel_4 Rivstart_A1_A2
jobba (verb)	jobba	verb	att	<ul><li>work</li></ul>			Kapitel_1 Rivstart_A1_A2
typ (noun)	typ	noun	en	<ul><li>type</li></ul>	olika typer av tidningar	various types of magazines	Kapitel_5 Rivstart_A1_A2
båda (prounoun)	båda	prounoun		<ul><li>both, each of two</li></ul>	en väg med trafik i båda riktningarna	a road with two-way traffic	Kapitel_3 Rivstart_A1_A2
cirka (adverb)	cirka	adverb		<ul><li>approximately, roughly, about</li></ul>			Kapitel_6 Rivstart_A1_A2
tur (noun)	tur	noun	en	<ul><li>trip (also, &quot;a scheduled journey&quot;)</li><li>luck</li><li>turn</li></ul>	båten gör två turer om dagen	the boat makes two trips a day	Kapitel_11 Rivstart_A1_A2
polis (noun)	polis	noun	en	<ul><li>police</li><li>policeman</li></ul>	polisen undersöker dödsfallet	the police are investigating the death	Kapitel_1 Rivstart_A1_A2
varandra (prounoun)	varandra	prounoun		<ul><li>each other, also one another</li></ul>	de föll i varandras armar	they fell into each others&#39; arms	Kapitel_1 Rivstart_A1_A2
mun (noun)	mun	noun	en	<ul><li>mouth</li></ul>	kyssa någon på munnen	kiss someone on the mouth	Kapitel_4 Rivstart_A1_A2
roll (noun)	roll	noun	en	<ul><li>rôle, part</li><li>rôle</li><li>&quot;matter&quot;</li></ul>	spela rollen som Hamlet	play the part of Hamlet	Kapitel_3 Rivstart_A1_A2
oktober (noun)	oktober	noun		<ul><li>october</li></ul>			Kapitel_8 Rivstart_A1_A2
prata (verb)	prata	verb	att	<ul><li>talk</li></ul>	jag pratade med henne igår	I talked with (spoke to) her yesterday	Kapitel_1 Rivstart_A1_A2
organisation (noun)	organisation	noun	en	<ul><li>organization</li></ul>	resultatet beror på dålig organisation	the result is due to poor organization	Kaptiel_13 Rivstart_A1_A2
bo (verb)	bo	verb	att	<ul><li>reside, dwell, stay, live, have one&#39;s home</li></ul>	var bor du? jag bor på Vasagatan		Kapitel_1 Rivstart_A1_A2
krona (noun)	krona	noun	en	<ul><li>heads, krona</li><li>crown</li><li>top, crown</li></ul>	krona o. klave		Kapitel_4 Rivstart_A1_A2
hus (noun)	hus	noun	ett	<ul><li>building, house, a building in which people live or store things</li></ul>			Kapitel_6 Rivstart_A1_A2
vän (noun)	vän	noun	en	<ul><li>friend (figuratively &quot;sby who likes sth.&quot;)</li></ul>	en vän till mig	a friend of mine	Kapitel_2 Rivstart_A1_A2
dela (verb)	dela	verb	att	<ul><li>cut up, split up, divide, separate into parts</li><li>share, have in common</li><li>divide</li></ul>	dela ett arv	distribute an inheritance	Kapitel_6 Rivstart_A1_A2
februari (noun)	februari	noun		<ul><li>february</li></ul>			Kapitel_8 Rivstart_A1_A2
kort (adjective)	kort	adjective		<ul><li>short (temporally and spatially)</li></ul>			Kapitel_4 Rivstart_A1_A2
kort (noun)	kort	noun	ett	<ul><li>card</li><li>photo</li></ul>	spela kort	play cards	Kapitel_4 Rivstart_A1_A2
framtid (noun)	framtid	noun	en	<ul><li>future</li></ul>	det får framtiden utvisa	time will tell	Kapitel_9 Rivstart_A1_A2
köra (verb)	köra	verb	att	<ul><li>drive (also &quot;transport&quot;)</li><li>drive (away)</li></ul>	köra bil	drive a car	Kapitel_8 Rivstart_A1_A2
timme (noun)	timme	noun	en	<ul><li>hour (also denotes lessons (in school))</li></ul>	ett par timmars arbete	a task taking a couple of hours	Kapitel_3 Rivstart_A1_A2
september (noun)	september	noun		<ul><li>september</li></ul>	en kall september	a cold September	Kapitel_8 Rivstart_A1_A2
ensam (adjective)	ensam	adjective		<ul><li>lonely, alone</li></ul>			Kapitel_11 Rivstart_A1_A2
snart (adverb)	snart	adverb		<ul><li>soon; shortly, before long</li></ul>	hon kommer snart	she&#39;ll be here soon	Kapitel_9 Rivstart_A1_A2
titta (verb)	titta	verb	att	<ul><li>watch, see</li></ul>	kommittén ska titta på reglerna för beskattning	the committee will look into the tax regulations	Kapitel_1 Rivstart_A1_A2
direkt (adverb)	direkt	adverb		<ul><li>direct, without interruption or diversion, immediately; clearly</li></ul>	han kom direkt från London	he came direct from London	Kapitel_3 Rivstart_A1_A2
direkt (adjective)	direkt	adjective		<ul><li>direct, proceeding without deviation; straight; immediate</li></ul>			Kapitel_3 Rivstart_A1_A2
